record_id,city,country,continent,population,dev_status,grid_type,year,transport_mode,modal_share_pct,avg_trip_km,daily_trips_per_person,emission_factor_co2_kg_per_pkm,emission_factor_nox_kg_per_pkm,emission_factor_pm10_kg_per_pkm,energy_intensity_MJ_per_pkm,co2_emissions_tonnes,nox_emissions_tonnes,pm10_emissions_tonnes,energy_consumption_TJ
153,Delhi,India,Asia,32000000,Developing,Coal-heavy,2024,Car,21.495,13.22,2,0.177526,0.00038598,5.0754e-05,2.27719,11784244.89,25621.5024,3369.07025,151.1608
154,Delhi,India,Asia,32000000,Developing,Coal-heavy,2024,Motorcycle,15.534,8.56,2,0.099389,0.00065905,7.6654e-05,1.46651,3087229.51,20471.4668,2381.03302,45.5529
155,Delhi,India,Asia,32000000,Developing,Coal-heavy,2024,ElectricCar,4.24,14.09,2,0.035663,1.214e-05,2.866e-06,0.35054,497651.41,169.4049,39.99296,4.8915
156,Delhi,India,Asia,32000000,Developing,Coal-heavy,2024,ElectricBike,4.776,7.44,2,0.004928,1.84e-06,4.18e-07,0.05432,40903.63,15.2725,3.4695,0.4509
157,Delhi,India,Asia,32000000,Developing,Coal-heavy,2024,Bus,22.279,10.44,2,0.080814,0.00099118,9.6199e-05,0.99089,4390923.78,53854.4786,5226.84779,53.8387
158,Delhi,India,Asia,32000000,Developing,Coal-heavy,2024,Rail,19.393,14.55,2,0.026784,8.14e-06,1.753e-06,0.18373,1765426.89,536.5358,115.54635,12.1103
159,Delhi,India,Asia,32000000,Developing,Coal-heavy,2024,Bicycle,3.789,5.74,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,Delhi,India,Asia,32000000,Developing,Coal-heavy,2024,Walk,8.495,2.74,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,Shanghai,China,Asia,24900000,Emerging,Coal-heavy,2015,Car,26.499,13.14,3,0.193706,0.00045908,6.0924e-05,2.72588,18390231.97,43584.5441,5784.05673,258.792
162,Shanghai,China,Asia,24900000,Emerging,Coal-heavy,2015,Motorcycle,4.975,8.19,3,0.110559,0.00071188,8.546e-05,1.46409,1228291.03,7908.8615,949.44556,16.2658
163,Shanghai,China,Asia,24900000,Emerging,Coal-heavy,2015,ElectricCar,8.159,14.05,3,0.03448,1.261e-05,3.383e-06,0.35596,1077660.28,394.1211,105.73448,11.1254
164,Shanghai,China,Asia,24900000,Emerging,Coal-heavy,2015,ElectricBike,9.789,7.79,3,0.00518,1.71e-06,5.47e-07,0.05103,107700.59,35.5537,11.37302,1.061
165,Shanghai,China,Asia,24900000,Emerging,Coal-heavy,2015,Bus,17.704,10.29,3,0.087445,0.00115235,0.000134789,1.08169,4343391.44,57237.202,6694.96699,53.7275
166,Shanghai,China,Asia,24900000,Emerging,Coal-heavy,2015,Rail,26.887,14.47,3,0.024782,9.85e-06,1.926e-06,0.19156,2628854.35,1044.88,204.30851,20.3205
167,Shanghai,China,Asia,24900000,Emerging,Coal-heavy,2015,Bicycle,3.901,5.38,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,Shanghai,China,Asia,24900000,Emerging,Coal-heavy,2015,Walk,2.086,2.89,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,Shanghai,China,Asia,24900000,Emerging,Coal-heavy,2016,Car,24.809,12.34,3,0.196284,0.00040267,5.8893e-05,2.55051,16383792.12,33610.7965,4915.7887,212.8906
170,Shanghai,China,Asia,24900000,Emerging,Coal-heavy,2016,Motorcycle,5.11,9.0,3,0.112943,0.00072845,8.6495e-05,1.55338,1416219.62,9134.2109,1084.58175,19.4782
171,Shanghai,China,Asia,24900000,Emerging,Coal-heavy,2016,ElectricCar,9.125,13.36,3,0.035197,1.298e-05,3.267e-06,0.34308,1169884.73,431.4318,108.58918,11.4034
172,Shanghai,China,Asia,24900000,Emerging,Coal-heavy,2016,ElectricBike,10.722,7.21,3,0.00514,2.13e-06,5.31e-07,0.05208,108335.59,44.8939,11.19187,1.0977
173,Shanghai,China,Asia,24900000,Emerging,Coal-heavy,2016,Bus,18.032,11.25,3,0.085161,0.00124363,0.000122148,1.1473,4710424.04,68787.6451,6756.24846,63.4594
174,Shanghai,China,Asia,24900000,Emerging,Coal-heavy,2016,Rail,26.286,14.53,3,0.026732,1.009e-05,1.666e-06,0.21301,2783802.36,1050.7469,173.49299,22.1823
175,Shanghai,China,Asia,24900000,Emerging,Coal-heavy,2016,Bicycle,3.955,5.77,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,Shanghai,China,Asia,24900000,Emerging,Coal-heavy,2016,Walk,1.961,2.63,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,Shanghai,China,Asia,24900000,Emerging,Coal-heavy,2017,Car,23.971,11.74,3,0.185628,0.00047463,5.1063e-05,2.46445,14243334.51,36418.6106,3918.09097,189.0986
178,Shanghai,China,Asia,24900000,Emerging,Coal-heavy,2017,Motorcycle,5.277,8.3,3,0.103455,0.0007509,9.3504e-05,1.736,1235534.96,8967.7947,1116.69287,20.7326
179,Shanghai,China,Asia,24900000,Emerging,Coal-heavy,2017,ElectricCar,9.6,13.38,3,0.036136,1.28e-05,3.127e-06,0.35632,1265520.79,448.2695,109.51083,12.4787
180,Shanghai,China,Asia,24900000,Emerging,Coal-heavy,2017,ElectricBike,11.69,7.54,3,0.005138,1.9e-06,4.88e-07,0.04644,123479.31,45.6619,11.72789,1.1161
181,Shanghai,China,Asia,24900000,Emerging,Coal-heavy,2017,Bus,15.574,10.76,3,0.080562,0.00116334,0.000110996,1.06795,3680837.11,53152.4173,5071.35121,48.7941
182,Shanghai,China,Asia,24900000,Emerging,Coal-heavy,2017,Rail,27.844,14.65,3,0.02625,9.68e-06,1.624e-06,0.19508,2919568.61,1076.6257,180.62398,21.6971
183,Shanghai,China,Asia,24900000,Emerging,Coal-heavy,2017,Bicycle,3.937,5.32,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,Shanghai,China,Asia,24900000,Emerging,Coal-heavy,2017,Walk,2.107,2.97,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,Shanghai,China,Asia,24900000,Emerging,Coal-heavy,2018,Car,22.391,12.14,4,0.185711,0.00039249,5.4551e-05,2.46628,18351835.11,38785.5957,5390.69284,243.7161
186,Shanghai,China,Asia,24900000,Emerging,Coal-heavy,2018,Motorcycle,4.419,8.67,4,0.111125,0.00069347,8.5701e-05,1.58192,1547654.79,9658.0623,1193.57087,22.0316
187,Shanghai,China,Asia,24900000,Emerging,Coal-heavy,2018,ElectricCar,10.311,12.8,4,0.03129,1.102e-05,2.819e-06,0.34452,1501272.23,528.7319,135.25364,16.5298
188,Shanghai,China,Asia,24900000,Emerging,Coal-heavy,2018,ElectricBike,13.417,8.05,4,0.005059,1.95e-06,4.94e-07,0.05027,198638.83,76.5657,19.39664,1.9738
189,Shanghai,China,Asia,24900000,Emerging,Coal-heavy,2018,Bus,16.806,10.06,4,0.082072,0.00109197,0.000114341,1.03812,5044515.5,67117.4042,7027.91387,63.8075
190,Shanghai,China,Asia,24900000,Emerging,Coal-heavy,2018,Rail,27.141,14.32,4,0.024387,9.44e-06,1.832e-06,0.18069,3445756.3,1333.8229,258.85207,25.5306
191,Shanghai,China,Asia,24900000,Emerging,Coal-heavy,2018,Bicycle,3.56,5.19,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,Shanghai,China,Asia,24900000,Emerging,Coal-heavy,2018,Walk,1.955,3.09,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,Shanghai,China,Asia,24900000,Emerging,Coal-heavy,2019,Car,22.381,12.62,4,0.196793,0.00043715,5.8315e-05,2.40523,20207214.02,44887.6922,5987.93497,246.9752
194,Shanghai,China,Asia,24900000,Emerging,Coal-heavy,2019,Motorcycle,4.673,8.25,4,0.111328,0.00074617,7.7949e-05,1.4251,1560199.72,10457.1556,1092.41168,19.972
195,Shanghai,China,Asia,24900000,Emerging,Coal-heavy,2019,ElectricCar,9.904,13.36,4,0.032366,1.23e-05,3.193e-06,0.34311,1556906.1,591.6686,153.59331,16.5047
196,Shanghai,China,Asia,24900000,Emerging,Coal-heavy,2019,ElectricBike,14.765,7.69,4,0.005123,1.94e-06,4.46e-07,0.05309,211467.64,80.0795,18.41003,2.1915
197,Shanghai,China,Asia,24900000,Emerging,Coal-heavy,2019,Bus,16.964,10.9,4,0.08354,0.00109592,0.000106371,1.05073,5615715.08,73669.7925,7150.45761,70.632
198,Shanghai,China,Asia,24900000,Emerging,Coal-heavy,2019,Rail,25.696,14.94,4,0.024797,9.04e-06,1.852e-06,0.17633,3460752.23,1261.6526,258.47131,24.6092
199,Shanghai,China,Asia,24900000,Emerging,Coal-heavy,2019,Bicycle,3.777,5.66,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,Shanghai,China,Asia,24900000,Emerging,Coal-heavy,2019,Walk,1.839,2.89,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,Shanghai,China,Asia,24900000,Emerging,Coal-heavy,2020,Car,22.627,13.7,3,0.181029,0.0004101,4.9483e-05,2.36927,15300920.91,34662.4445,4182.39878,200.2553
202,Shanghai,China,Asia,24900000,Emerging,Coal-heavy,2020,Motorcycle,5.096,8.68,3,0.101766,0.00075602,7.824e-05,1.50296,1227280.04,9117.4681,943.56063,18.1254
203,Shanghai,China,Asia,24900000,Emerging,Coal-heavy,2020,ElectricCar,11.975,13.31,3,0.032751,1.253e-05,2.957e-06,0.3212,1423340.81,544.547,128.50963,13.9592
204,Shanghai,China,Asia,24900000,Emerging,Coal-heavy,2020,ElectricBike,15.599,7.58,3,0.004599,1.83e-06,4.95e-07,0.0487,148262.6,58.9956,15.95781,1.57
205,Shanghai,China,Asia,24900000,Emerging,Coal-heavy,2020,Bus,15.398,10.09,3,0.08118,0.00108782,0.000108043,1.09249,3438916.79,46081.8239,4576.87715,46.2797
206,Shanghai,China,Asia,24900000,Emerging,Coal-heavy,2020,Rail,24.001,14.91,3,0.024104,8.65e-06,1.727e-06,0.18811,2351848.89,843.9883,168.50494,18.3541
207,Shanghai,China,Asia,24900000,Emerging,Coal-heavy,2020,Bicycle,3.494,5.39,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,Shanghai,China,Asia,24900000,Emerging,Coal-heavy,2020,Walk,1.81,2.68,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,Shanghai,China,Asia,24900000,Emerging,Coal-heavy,2021,Car,22.532,12.71,3,0.189858,0.00038642,5.3372e-05,2.36921,14824708.42,30172.8862,4167.45324,184.9954
210,Shanghai,China,Asia,24900000,Emerging,Coal-heavy,2021,Motorcycle,4.5,8.44,3,0.104666,0.00072823,7.4887e-05,1.55428,1083817.93,7540.8321,775.45596,16.0946
211,Shanghai,China,Asia,24900000,Emerging,Coal-heavy,2021,ElectricCar,12.157,13.42,3,0.031099,1.049e-05,2.708e-06,0.3381,1383345.71,466.6162,120.45726,15.0394
212,Shanghai,China,Asia,24900000,Emerging,Coal-heavy,2021,ElectricBike,17.446,7.41,3,0.004951,1.77e-06,4.38e-07,0.04899,174506.9,62.3868,15.4381,1.7267
213,Shanghai,China,Asia,24900000,Emerging,Coal-heavy,2021,Bus,14.569,10.36,3,0.08202,0.00101863,0.000110088,0.95263,3375353.15,41919.4828,4530.43011,39.2034
214,Shanghai,China,Asia,24900000,Emerging,Coal-heavy,2021,Rail,23.852,14.72,3,0.024809,8.32e-06,1.591e-06,0.18737,2374954.52,796.4699,152.30572,17.9368
215,Shanghai,China,Asia,24900000,Emerging,Coal-heavy,2021,Bicycle,3.244,5.47,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,Shanghai,China,Asia,24900000,Emerging,Coal-heavy,2021,Walk,1.701,2.89,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,Shanghai,China,Asia,24900000,Emerging,Coal-heavy,2022,Car,21.801,12.67,2,0.182766,0.00037254,5.0889e-05,2.40698,9176341.7,18704.5421,2555.04226,120.85
218,Shanghai,China,Asia,24900000,Emerging,Coal-heavy,2022,Motorcycle,4.375,8.24,2,0.098315,0.00062628,6.8749e-05,1.53057,644242.06,4103.9101,450.50091,10.0296
219,Shanghai,China,Asia,24900000,Emerging,Coal-heavy,2022,ElectricCar,11.936,13.44,2,0.031444,1.143e-05,2.92e-06,0.3276,916867.62,333.2845,85.14354,9.5524
220,Shanghai,China,Asia,24900000,Emerging,Coal-heavy,2022,ElectricBike,18.008,7.38,2,0.004629,1.64e-06,4.13e-07,0.04495,111822.75,39.6175,9.97684,1.0859
221,Shanghai,China,Asia,24900000,Emerging,Coal-heavy,2022,Bus,16.203,10.18,2,0.076707,0.00098993,9.9097e-05,0.95499,2299889.53,29680.8589,2971.2041,28.6333
222,Shanghai,China,Asia,24900000,Emerging,Coal-heavy,2022,Rail,22.611,14.66,2,0.023383,8.75e-06,1.736e-06,0.1701,1408894.87,527.2134,104.59913,10.249
223,Shanghai,China,Asia,24900000,Emerging,Coal-heavy,2022,Bicycle,3.267,5.72,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,Shanghai,China,Asia,24900000,Emerging,Coal-heavy,2022,Walk,1.799,2.84,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,Shanghai,China,Asia,24900000,Emerging,Coal-heavy,2023,Car,20.47,13.63,4,0.194983,0.00043672,5.4443e-05,2.27597,19776793.82,44295.7663,5522.06083,230.8478
226,Shanghai,China,Asia,24900000,Emerging,Coal-heavy,2023,Motorcycle,4.314,8.48,4,0.106826,0.00065373,7.1846e-05,1.47172,1420738.99,8694.3226,955.52032,19.5732
227,Shanghai,China,Asia,24900000,Emerging,Coal-heavy,2023,ElectricCar,13.594,14.49,4,0.031372,1.147e-05,2.76e-06,0.34792,2246492.89,821.3462,197.63867,24.9139
228,Shanghai,China,Asia,24900000,Emerging,Coal-heavy,2023,ElectricBike,19.046,7.01,4,0.004623,1.69e-06,4.21e-07,0.04564,224391.06,82.0292,20.43449,2.2153
229,Shanghai,China,Asia,24900000,Emerging,Coal-heavy,2023,Bus,13.979,10.02,4,0.077946,0.00099978,0.00010326,1.04471,3969063.3,50909.4771,5258.06939,53.1973
230,Shanghai,China,Asia,24900000,Emerging,Coal-heavy,2023,Rail,23.733,14.03,4,0.024203,8.55e-06,1.654e-06,0.17309,2929701.77,1034.9523,200.21182,20.952
231,Shanghai,China,Asia,24900000,Emerging,Coal-heavy,2023,Bicycle,3.106,5.42,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,Shanghai,China,Asia,24900000,Emerging,Coal-heavy,2023,Walk,1.759,2.84,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,Shanghai,China,Asia,24900000,Emerging,Coal-heavy,2024,Car,21.354,12.5,2,0.184666,0.00038395,5.0439e-05,2.27108,8959725.1,18628.6942,2447.22675,110.1895
234,Shanghai,China,Asia,24900000,Emerging,Coal-heavy,2024,Motorcycle,3.998,8.84,2,0.101181,0.00063968,6.5842e-05,1.4096,650055.87,4109.7414,423.01399,9.0562
235,Shanghai,China,Asia,24900000,Emerging,Coal-heavy,2024,ElectricCar,13.233,14.05,2,0.031234,1.033e-05,2.471e-06,0.33715,1055537.32,349.0972,83.5062,11.3938
236,Shanghai,China,Asia,24900000,Emerging,Coal-heavy,2024,ElectricBike,17.49,7.62,2,0.004533,1.6e-06,4.72e-07,0.04755,109813.71,38.7606,11.43439,1.1519
237,Shanghai,China,Asia,24900000,Emerging,Coal-heavy,2024,Bus,15.133,10.87,2,0.081379,0.00097628,0.000103687,1.03998,2433299.41,29191.5795,3100.32706,31.0963
238,Shanghai,China,Asia,24900000,Emerging,Coal-heavy,2024,Rail,23.879,13.69,2,0.023181,7.4e-06,1.711e-06,0.16861,1377446.77,439.7181,101.66996,10.019
239,Shanghai,China,Asia,24900000,Emerging,Coal-heavy,2024,Bicycle,3.265,5.79,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,Shanghai,China,Asia,24900000,Emerging,Coal-heavy,2024,Walk,1.648,2.89,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,Beijing,China,Asia,21500000,Emerging,Coal-heavy,2015,Car,29.529,12.59,3,0.194482,0.00043975,5.7538e-05,2.36469,17021552.75,38488.0237,5035.87017,206.9636
242,Beijing,China,Asia,21500000,Emerging,Coal-heavy,2015,Motorcycle,4.366,8.38,3,0.111029,0.00080728,7.8329e-05,1.59591,956437.57,6954.1554,674.74982,13.7477
243,Beijing,China,Asia,21500000,Emerging,Coal-heavy,2015,ElectricCar,10.064,13.17,3,0.034637,1.411e-05,3.631e-06,0.3526,1080769.24,440.2706,113.29714,11.0021
244,Beijing,China,Asia,21500000,Emerging,Coal-heavy,2015,ElectricBike,7.269,7.23,3,0.004769,1.94e-06,5e-07,0.05261,59003.82,24.0024,6.18618,0.6509
245,Beijing,China,Asia,21500000,Emerging,Coal-heavy,2015,Bus,14.262,10.75,3,0.084882,0.00116146,0.000120272,1.06557,3063744.17,41921.9187,4341.11636,38.4609
246,Beijing,China,Asia,21500000,Emerging,Coal-heavy,2015,Rail,27.581,13.91,3,0.02615,1.161e-05,1.786e-06,0.19603,2361884.3,1048.6224,161.31263,17.7056
247,Beijing,China,Asia,21500000,Emerging,Coal-heavy,2015,Bicycle,4.723,5.37,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,Beijing,China,Asia,21500000,Emerging,Coal-heavy,2015,Walk,2.207,2.73,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,Beijing,China,Asia,21500000,Emerging,Coal-heavy,2016,Car,28.685,12.73,3,0.197461,0.00042081,6.4351e-05,2.42692,16975030.24,36175.5611,5532.02997,208.6338
250,Beijing,China,Asia,21500000,Emerging,Coal-heavy,2016,Motorcycle,3.823,8.52,3,0.112858,0.00078188,7.9553e-05,1.66536,865402.12,5995.5042,610.01732,12.7701
251,Beijing,China,Asia,21500000,Emerging,Coal-heavy,2016,ElectricCar,10.122,13.2,3,0.03608,1.345e-05,3.038e-06,0.37674,1134948.49,423.0892,95.56468,11.8509
252,Beijing,China,Asia,21500000,Emerging,Coal-heavy,2016,ElectricBike,8.963,7.7,3,0.00489,1.86e-06,5.17e-07,0.05287,79454.81,30.2221,8.40044,0.8591
253,Beijing,China,Asia,21500000,Emerging,Coal-heavy,2016,Bus,14.175,10.24,3,0.088763,0.0011957,0.000118248,1.10195,3033190.27,40859.2049,4040.74539,37.6556
254,Beijing,China,Asia,21500000,Emerging,Coal-heavy,2016,Rail,27.805,13.99,3,0.027406,9.43e-06,1.892e-06,0.18816,2509828.02,863.5948,173.26843,17.2316
255,Beijing,China,Asia,21500000,Emerging,Coal-heavy,2016,Bicycle,4.654,5.51,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,Beijing,China,Asia,21500000,Emerging,Coal-heavy,2016,Walk,1.773,2.88,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,Beijing,China,Asia,21500000,Emerging,Coal-heavy,2017,Car,26.777,11.94,2,0.180553,0.00046154,5.5064e-05,2.50046,9060137.04,23160.0452,2763.10771,125.4729
258,Beijing,China,Asia,21500000,Emerging,Coal-heavy,2017,Motorcycle,3.586,8.85,2,0.118065,0.0007566,8.5534e-05,1.52161,588006.77,3768.144,425.99052,7.5782
259,Beijing,China,Asia,21500000,Emerging,Coal-heavy,2017,ElectricCar,12.246,12.81,2,0.03419,1.298e-05,3.255e-06,0.3373,841819.17,319.5909,80.14394,8.3049
260,Beijing,China,Asia,21500000,Emerging,Coal-heavy,2017,ElectricBike,9.762,7.56,2,0.005087,1.81e-06,4.27e-07,0.05125,58920.95,20.9646,4.94579,0.5936
261,Beijing,China,Asia,21500000,Emerging,Coal-heavy,2017,Bus,14.699,10.06,2,0.084175,0.0011462,0.000104572,1.03847,1953612.02,26602.0802,2427.00465,24.1018
262,Beijing,China,Asia,21500000,Emerging,Coal-heavy,2017,Rail,25.793,14.29,2,0.023878,8.89e-06,1.728e-06,0.19665,1381291.68,514.2677,99.96114,11.3758
263,Beijing,China,Asia,21500000,Emerging,Coal-heavy,2017,Bicycle,5.166,5.45,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,Beijing,China,Asia,21500000,Emerging,Coal-heavy,2017,Walk,1.971,2.9,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,Beijing,China,Asia,21500000,Emerging,Coal-heavy,2018,Car,25.527,12.57,2,0.16974,0.00043884,5.3686e-05,2.20538,8548356.72,22100.6296,2703.70613,111.0662
266,Beijing,China,Asia,21500000,Emerging,Coal-heavy,2018,Motorcycle,3.846,9.1,2,0.105975,0.0007415,9.0435e-05,1.5644,582071.76,4072.7173,496.71772,8.5925
267,Beijing,China,Asia,21500000,Emerging,Coal-heavy,2018,ElectricCar,12.679,12.48,2,0.032425,1.236e-05,3.14e-06,0.33998,805271.01,306.9591,77.98153,8.4434
268,Beijing,China,Asia,21500000,Emerging,Coal-heavy,2018,ElectricBike,11.036,7.8,2,0.004873,1.81e-06,4.84e-07,0.05663,65833.19,24.4527,6.53874,0.7651
269,Beijing,China,Asia,21500000,Emerging,Coal-heavy,2018,Bus,14.042,10.11,2,0.083852,0.00118678,0.000117128,1.08853,1868359.9,26443.4023,2609.80369,24.2542
270,Beijing,China,Asia,21500000,Emerging,Coal-heavy,2018,Rail,26.108,14.21,2,0.026123,9.83e-06,1.916e-06,0.19655,1521084.88,572.3793,111.56447,11.4447
271,Beijing,China,Asia,21500000,Emerging,Coal-heavy,2018,Bicycle,4.952,5.61,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,Beijing,China,Asia,21500000,Emerging,Coal-heavy,2018,Walk,1.81,2.74,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,Beijing,China,Asia,21500000,Emerging,Coal-heavy,2019,Car,25.647,12.2,4,0.186594,0.000455,5.1582e-05,2.34003,18326540.2,44688.3383,5066.18432,229.8287
274,Beijing,China,Asia,21500000,Emerging,Coal-heavy,2019,Motorcycle,3.561,8.26,4,0.100483,0.00079388,8.7122e-05,1.56828,927754.71,7329.8559,804.39324,14.4799
275,Beijing,China,Asia,21500000,Emerging,Coal-heavy,2019,ElectricCar,13.618,14.09,4,0.03367,1.129e-05,2.991e-06,0.35337,2027965.71,680.0039,180.14985,21.2837
276,Beijing,China,Asia,21500000,Emerging,Coal-heavy,2019,ElectricBike,12.282,7.64,4,0.005115,2.01e-06,4.68e-07,0.05008,150663.67,59.2051,13.78506,1.4751
277,Beijing,China,Asia,21500000,Emerging,Coal-heavy,2019,Bus,13.979,10.66,4,0.087878,0.00108077,0.000118601,1.09679,4110609.96,50554.4496,5547.71902,51.3038
278,Beijing,China,Asia,21500000,Emerging,Coal-heavy,2019,Rail,24.654,14.2,4,0.024594,8.86e-06,1.884e-06,0.17951,2702743.85,973.6647,207.04112,19.7272
279,Beijing,China,Asia,21500000,Emerging,Coal-heavy,2019,Bicycle,4.445,5.72,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,Beijing,China,Asia,21500000,Emerging,Coal-heavy,2019,Walk,1.814,2.76,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,Beijing,China,Asia,21500000,Emerging,Coal-heavy,2020,Car,24.997,12.33,2,0.178391,0.00039689,5.5949e-05,2.33145,8629345.39,19198.8435,2706.43275,112.7797
282,Beijing,China,Asia,21500000,Emerging,Coal-heavy,2020,Motorcycle,3.426,8.77,2,0.103353,0.00072322,8.2245e-05,1.45753,487438.94,3410.8888,387.88826,6.8741
283,Beijing,China,Asia,21500000,Emerging,Coal-heavy,2020,ElectricCar,14.61,13.54,2,0.032876,1.246e-05,2.999e-06,0.34233,1020748.18,386.8634,93.11424,10.6288
284,Beijing,China,Asia,21500000,Emerging,Coal-heavy,2020,ElectricBike,11.726,7.41,2,0.005036,1.81e-06,5.04e-07,0.04992,68678.28,24.6838,6.87328,0.6808
285,Beijing,China,Asia,21500000,Emerging,Coal-heavy,2020,Bus,13.697,10.19,2,0.087798,0.00109965,0.00011401,1.01135,1923295.13,24088.8345,2497.49286,22.1545
286,Beijing,China,Asia,21500000,Emerging,Coal-heavy,2020,Rail,25.455,14.44,2,0.023894,8.59e-06,1.746e-06,0.18271,1378468.88,495.5657,100.7285,10.5407
287,Beijing,China,Asia,21500000,Emerging,Coal-heavy,2020,Bicycle,4.347,5.59,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,Beijing,China,Asia,21500000,Emerging,Coal-heavy,2020,Walk,1.741,2.76,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,Beijing,China,Asia,21500000,Emerging,Coal-heavy,2021,Car,23.565,12.75,3,0.166004,0.00043211,4.8093e-05,2.40517,11742046.92,30564.6605,3401.78708,170.1261
290,Beijing,China,Asia,21500000,Emerging,Coal-heavy,2021,Motorcycle,3.339,8.2,3,0.108033,0.00071039,7.7871e-05,1.53648,696423.95,4579.4582,501.98763,9.9048
291,Beijing,China,Asia,21500000,Emerging,Coal-heavy,2021,ElectricCar,16.104,13.48,3,0.033722,1.164e-05,2.802e-06,0.34418,1723375.45,594.8666,143.19726,17.5894
292,Beijing,China,Asia,21500000,Emerging,Coal-heavy,2021,ElectricBike,13.503,6.81,3,0.004705,1.73e-06,4.34e-07,0.04856,101856.14,37.4519,9.39544,1.0513
293,Beijing,China,Asia,21500000,Emerging,Coal-heavy,2021,Bus,13.105,10.42,3,0.081791,0.00112059,0.00010715,1.01821,2629507.48,36025.966,3444.77664,32.7345
294,Beijing,China,Asia,21500000,Emerging,Coal-heavy,2021,Rail,24.104,15.43,3,0.02505,8.8e-06,1.627e-06,0.17373,2193432.0,770.547,142.46363,15.2122
295,Beijing,China,Asia,21500000,Emerging,Coal-heavy,2021,Bicycle,4.491,5.78,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,Beijing,China,Asia,21500000,Emerging,Coal-heavy,2021,Walk,1.789,2.72,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,Beijing,China,Asia,21500000,Emerging,Coal-heavy,2022,Car,24.212,11.88,2,0.181021,0.00040228,5.4258e-05,2.28982,8172217.45,18160.9848,2449.48472,103.3742
298,Beijing,China,Asia,21500000,Emerging,Coal-heavy,2022,Motorcycle,3.545,8.58,2,0.101371,0.00074044,7.0369e-05,1.47778,483954.17,3534.9264,335.94787,7.0551
299,Beijing,China,Asia,21500000,Emerging,Coal-heavy,2022,ElectricCar,15.662,13.49,2,0.032584,1.183e-05,2.8e-06,0.33187,1080505.25,392.29,92.8497,11.005
300,Beijing,China,Asia,21500000,Emerging,Coal-heavy,2022,ElectricBike,13.169,7.02,2,0.004519,1.64e-06,4.16e-07,0.04866,65569.4,23.7959,6.03604,0.706
301,Beijing,China,Asia,21500000,Emerging,Coal-heavy,2022,Bus,13.619,10.55,2,0.08071,0.00107663,9.272e-05,1.0431,1820128.59,24279.5817,2090.97166,23.5234
302,Beijing,China,Asia,21500000,Emerging,Coal-heavy,2022,Rail,24.035,15.53,2,0.024689,8.7e-06,1.664e-06,0.18131,1446356.53,509.6724,97.48217,10.6217
303,Beijing,China,Asia,21500000,Emerging,Coal-heavy,2022,Bicycle,3.981,5.77,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,Beijing,China,Asia,21500000,Emerging,Coal-heavy,2022,Walk,1.776,2.67,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
